movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,terminal_name,regional_hub,shift,fiscal_year,quarter,month,build_year,vessel_age,suez_period,terminal_total_movements,utilization,load_segment,regional_avg_duration,pct_above_regional,global_avg_duration,pct_above_global,month_name,year_month
949,2022-11-07,Tanker_227,227,Tanker,737,301,422.1309867925649,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Day,2022,4,11,1954,,Post-Suez,35,1.13,Normal,494.18812107674495,-14.6,499.53,-15.5,Nov 2022,2022-11
313,2021-10-03,Passenger_199,199,Passenger,291,319,651.6697814236887,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Night,2021,4,10,1969,,Post-Suez,29,0.94,Normal,509.19575666156277,28.0,499.53,30.5,Oct 2021,2021-10
486,2024-11-03,Tanker_616,61,Tanker,387,363,294.05368955852293,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Day,2024,4,11,1981,,Post-Suez,21,0.68,Underutilized,501.3849927507171,-41.4,499.53,-41.1,Nov 2024,2024-11
431,2022-09-27,Cargo_277,277,Cargo,761,210,79.95282495521595,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Night,2022,3,9,2022,4.0,Post-Suez,52,1.68,High Load,494.18812107674495,-83.8,499.53,-84.0,Sep 2022,2022-09
431,2022-09-27,Cargo_277,277,Cargo,761,210,79.95282495521595,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Night,2022,3,9,1934,,Post-Suez,52,1.68,High Load,494.18812107674495,-83.8,499.53,-84.0,Sep 2022,2022-09
293,2022-06-17,Tanker_782,782,Tanker,387,829,418.8489342674864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Day,2022,2,6,1909,,Post-Suez,21,0.68,Underutilized,501.3849927507171,-16.5,499.53,-16.2,Jun 2022,2022-06
293,2022-06-17,Tanker_782,782,Tanker,387,829,418.8489342674864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Day,2022,2,6,2020,6.0,Post-Suez,21,0.68,Underutilized,501.3849927507171,-16.5,499.53,-16.2,Jun 2022,2022-06
996,2024-01-01,Container_127,127,Container,957,907,522.5959258624907,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Night,2024,1,1,2017,9.0,Post-Suez,26,0.84,Normal,509.19575666156277,2.6,499.53,4.6,Jan 2024,2024-01
827,2024-02-26,Cargo_107,107,Cargo,395,914,30.463857454404607,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2024,1,2,1904,,Post-Suez,32,1.03,Normal,509.19575666156277,-94.0,499.53,-93.9,Feb 2024,2024-02
148,2022-01-07,Passenger_650,650,Passenger,745,803,45.36932372943825,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2022,1,1,1913,,Post-Suez,31,1.0,Normal,494.18812107674495,-90.8,499.53,-90.9,Jan 2022,2022-01
148,2022-01-07,Passenger_650,650,Passenger,745,803,45.36932372943825,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angela Smith,LATAM,Night,2022,1,1,2021,5.0,Post-Suez,31,1.0,Normal,494.18812107674495,-90.8,499.53,-90.9,Jan 2022,2022-01
26,2024-02-24,Cargo_404,404,Cargo,728,186,467.54181246050166,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2024,1,2,1943,,Post-Suez,36,1.16,Normal,495.1797462581356,-5.6,499.53,-6.4,Feb 2024,2024-02
26,2024-02-24,Cargo_404,404,Cargo,728,186,467.54181246050166,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2024,1,2,2016,10.0,Post-Suez,36,1.16,Normal,495.1797462581356,-5.6,499.53,-6.4,Feb 2024,2024-02
397,2022-11-16,Cargo_441,44,Cargo,395,419,42.01363444981921,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2022,4,11,1993,33.0,Post-Suez,32,1.03,Normal,509.19575666156277,-91.7,499.53,-91.6,Nov 2022,2022-11
397,2022-11-16,Cargo_441,44,Cargo,395,419,42.01363444981921,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2022,4,11,2017,9.0,Post-Suez,32,1.03,Normal,509.19575666156277,-91.7,499.53,-91.6,Nov 2022,2022-11
397,2022-11-16,Cargo_441,44,Cargo,395,419,42.01363444981921,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shawn Martinez,APAC,Day,2022,4,11,1963,,Post-Suez,32,1.03,Normal,509.19575666156277,-91.7,499.53,-91.6,Nov 2022,2022-11
209,2022-04-04,Passenger_981,981,Passenger,328,190,424.8309440620265,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Anderson,EMEA,Day,2022,2,4,1924,,Post-Suez,19,0.61,Underutilized,495.1797462581356,-14.2,499.53,-15.0,Apr 2022,2022-04
209,2022-04-04,Passenger_981,981,Passenger,328,190,424.8309440620265,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Anderson,EMEA,Day,2022,2,4,2013,13.0,Post-Suez,19,0.61,Underutilized,495.1797462581356,-14.2,499.53,-15.0,Apr 2022,2022-04
209,2022-04-04,Passenger_981,981,Passenger,328,190,424.8309440620265,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Anderson,EMEA,Day,2022,2,4,1928,,Post-Suez,19,0.61,Underutilized,495.1797462581356,-14.2,499.53,-15.0,Apr 2022,2022-04
122,2022-09-10,Container_666,666,Container,708,105,982.6638098526416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Night,2022,3,9,1934,,Post-Suez,28,0.9,Normal,494.18812107674495,98.8,499.53,96.7,Sep 2022,2022-09
122,2022-09-10,Container_666,666,Container,708,105,982.6638098526416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Night,2022,3,9,1915,,Post-Suez,28,0.9,Normal,494.18812107674495,98.8,499.53,96.7,Sep 2022,2022-09
122,2022-09-10,Container_666,666,Container,708,105,982.6638098526416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Ryan Williams,LATAM,Night,2022,3,9,2002,24.0,Post-Suez,28,0.9,Normal,494.18812107674495,98.8,499.53,96.7,Sep 2022,2022-09
198,2022-08-08,Tanker_948,948,Tanker,627,273,32.73868963399551,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2022,3,8,2013,13.0,Post-Suez,37,1.19,Normal,494.18812107674495,-93.4,499.53,-93.4,Aug 2022,2022-08
198,2022-08-08,Tanker_948,948,Tanker,627,273,32.73868963399551,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2022,3,8,1965,,Post-Suez,37,1.19,Normal,494.18812107674495,-93.4,499.53,-93.4,Aug 2022,2022-08
574,2024-03-03,Container_515,515,Container,930,155,134.74427066316275,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Regina White,EMEA,Day,2024,1,3,1991,35.0,Post-Suez,39,1.26,Normal,495.1797462581356,-72.8,499.53,-73.0,Mar 2024,2024-03
498,2021-05-27,Cargo_320,320,Cargo,599,931,528.3037817907916,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Park,EMEA,Day,2021,2,5,1992,34.0,Suez Disruption,33,1.06,Normal,495.1797462581356,6.7,499.53,5.8,May 2021,2021-05
581,2024-02-18,Tanker_590,590,Tanker,598,306,414.081068387826,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Day,2024,1,2,1951,,Post-Suez,41,1.32,High Load,495.1797462581356,-16.4,499.53,-17.1,Feb 2024,2024-02
581,2024-02-18,Tanker_590,590,Tanker,598,306,414.081068387826,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Day,2024,1,2,1988,,Post-Suez,41,1.32,High Load,495.1797462581356,-16.4,499.53,-17.1,Feb 2024,2024-02
138,2023-05-23,Tanker_980,980,Tanker,328,213,675.7746719487076,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Anderson,EMEA,Night,2023,2,5,1911,,Post-Suez,19,0.61,Underutilized,495.1797462581356,36.5,499.53,35.3,May 2023,2023-05
736,2021-11-27,Passenger_786,786,Passenger,224,333,444.6696273988972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Day,2021,4,11,1939,,Post-Suez,42,1.35,High Load,494.18812107674495,-10.0,499.53,-11.0,Nov 2021,2021-11
736,2021-11-27,Passenger_786,786,Passenger,224,333,444.6696273988972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Day,2021,4,11,1998,28.0,Post-Suez,42,1.35,High Load,494.18812107674495,-10.0,499.53,-11.0,Nov 2021,2021-11
736,2021-11-27,Passenger_786,786,Passenger,224,333,444.6696273988972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Day,2021,4,11,1934,,Post-Suez,42,1.35,High Load,494.18812107674495,-10.0,499.53,-11.0,Nov 2021,2021-11
428,2022-12-30,Cargo_479,479,Cargo,672,94,614.1507977388138,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Perez,AMER,Day,2022,4,12,2023,3.0,Post-Suez,16,0.52,Underutilized,501.3849927507171,22.5,499.53,22.9,Dec 2022,2022-12
568,2023-01-30,Cargo_479,479,Cargo,272,563,756.9159561453049,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lauren Little,LATAM,Day,2023,1,1,2023,3.0,Post-Suez,23,0.74,Underutilized,494.18812107674495,53.2,499.53,51.5,Jan 2023,2023-01
698,2023-08-15,Container_600,600,Container,737,692,773.5601922340697,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Night,2023,3,8,1920,,Post-Suez,35,1.13,Normal,494.18812107674495,56.5,499.53,54.9,Aug 2023,2023-08
1,2023-01-12,Cargo_961,961,Cargo,529,302,394.5377531290005,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2023,1,1,2004,22.0,Post-Suez,45,1.45,High Load,509.19575666156277,-22.5,499.53,-21.0,Jan 2023,2023-01
1,2023-01-12,Cargo_961,961,Cargo,529,302,394.5377531290005,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2023,1,1,2016,10.0,Post-Suez,45,1.45,High Load,509.19575666156277,-22.5,499.53,-21.0,Jan 2023,2023-01
854,2023-03-19,Cargo_52,52,Cargo,748,495,3.924667653007474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Day,2023,1,3,1981,,Post-Suez,32,1.03,Normal,495.1797462581356,-99.2,499.53,-99.2,Mar 2023,2023-03
234,2023-11-17,Container_588,588,Container,113,104,131.1758880225722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2023,4,11,2023,3.0,Post-Suez,28,0.9,Normal,495.1797462581356,-73.5,499.53,-73.7,Nov 2023,2023-11
234,2023-11-17,Container_588,588,Container,113,104,131.1758880225722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2023,4,11,1914,,Post-Suez,28,0.9,Normal,495.1797462581356,-73.5,499.53,-73.7,Nov 2023,2023-11
234,2023-11-17,Container_588,588,Container,113,104,131.1758880225722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2023,4,11,1973,,Post-Suez,28,0.9,Normal,495.1797462581356,-73.5,499.53,-73.7,Nov 2023,2023-11
470,2022-04-16,Container_535,535,Container,506,616,939.7042163346364,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Patricia Gallegos,APAC,Day,2022,2,4,1997,29.0,Post-Suez,28,0.9,Normal,509.19575666156277,84.5,499.53,88.1,Apr 2022,2022-04
768,2022-06-23,Cargo_749,749,Cargo,883,233,1.6743163778879522,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2022,2,6,1925,,Post-Suez,32,1.03,Normal,494.18812107674495,-99.7,499.53,-99.7,Jun 2022,2022-06
768,2022-06-23,Cargo_749,749,Cargo,883,233,1.6743163778879522,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2022,2,6,1958,,Post-Suez,32,1.03,Normal,494.18812107674495,-99.7,499.53,-99.7,Jun 2022,2022-06
887,2021-09-20,Tanker_885,885,Tanker,883,148,329.27783847059646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2021,3,9,1976,,Post-Suez,32,1.03,Normal,494.18812107674495,-33.4,499.53,-34.1,Sep 2021,2021-09
28,2024-07-27,Container_106_3,106,Container,197,358,835.7252536523351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Night,2024,3,7,1902,,Post-Suez,47,1.52,High Load,495.1797462581356,68.8,499.53,67.3,Jul 2024,2024-07
28,2024-07-27,Container_106_3,106,Container,197,358,835.7252536523351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Night,2024,3,7,1907,,Post-Suez,47,1.52,High Load,495.1797462581356,68.8,499.53,67.3,Jul 2024,2024-07
28,2024-07-27,Container_106_3,106,Container,197,358,835.7252536523351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Night,2024,3,7,1936,,Post-Suez,47,1.52,High Load,495.1797462581356,68.8,499.53,67.3,Jul 2024,2024-07
28,2024-07-27,Container_106_3,106,Container,197,358,835.7252536523351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Night,2024,3,7,2007,19.0,Post-Suez,47,1.52,High Load,495.1797462581356,68.8,499.53,67.3,Jul 2024,2024-07
501,2021-08-20,Container_113,113,Container,113,380,50.15815997760431,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2021,3,8,1986,,Post-Suez,28,0.9,Normal,495.1797462581356,-89.9,499.53,-90.0,Aug 2021,2021-08
501,2021-08-20,Container_113,113,Container,113,380,50.15815997760431,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Todd Hardin,EMEA,Night,2021,3,8,2001,25.0,Post-Suez,28,0.9,Normal,495.1797462581356,-89.9,499.53,-90.0,Aug 2021,2021-08
890,2024-03-06,Container_179,179,Container,506,193,680.058006373419,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Patricia Gallegos,APAC,Night,2024,1,3,1962,,Post-Suez,28,0.9,Normal,509.19575666156277,33.6,499.53,36.1,Mar 2024,2024-03
890,2024-03-06,Container_179,179,Container,506,193,680.058006373419,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Patricia Gallegos,APAC,Night,2024,1,3,1923,,Post-Suez,28,0.9,Normal,509.19575666156277,33.6,499.53,36.1,Mar 2024,2024-03
401,2021-11-25,Cargo_569,569,Cargo,883,858,716.3959270953936,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Night,2021,4,11,1925,,Post-Suez,32,1.03,Normal,494.18812107674495,45.0,499.53,43.4,Nov 2021,2021-11
831,2022-01-22,Tanker_797,797,Tanker,761,648,155.43813356723547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2022,1,1,2008,18.0,Post-Suez,52,1.68,High Load,494.18812107674495,-68.5,499.53,-68.9,Jan 2022,2022-01
831,2022-01-22,Tanker_797,797,Tanker,761,648,155.43813356723547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2022,1,1,1939,,Post-Suez,52,1.68,High Load,494.18812107674495,-68.5,499.53,-68.9,Jan 2022,2022-01
919,2023-02-16,Container_42,42,Container,371,251,661.0957364354674,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Day,2023,1,2,1999,27.0,Post-Suez,45,1.45,High Load,495.1797462581356,33.5,499.53,32.3,Feb 2023,2023-02
696,2024-06-19,Container_175,175,Container,761,796,11.522154654476813,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2024,2,6,1900,,Post-Suez,52,1.68,High Load,494.18812107674495,-97.7,499.53,-97.7,Jun 2024,2024-06
305,2023-10-20,Tanker_55,55,Tanker,154,740,290.6199274925971,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Night,2023,4,10,2020,6.0,Post-Suez,31,1.0,Normal,495.1797462581356,-41.3,499.53,-41.8,Oct 2023,2023-10
766,2024-07-23,Tanker_501_2,501,Tanker,529,507,353.8406610715922,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2024,3,7,1956,,Post-Suez,45,1.45,High Load,509.19575666156277,-30.5,499.53,-29.2,Jul 2024,2024-07
766,2024-07-23,Tanker_501_2,501,Tanker,529,507,353.8406610715922,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2024,3,7,2002,24.0,Post-Suez,45,1.45,High Load,509.19575666156277,-30.5,499.53,-29.2,Jul 2024,2024-07
365,2021-08-17,Container_276,276,Container,131,988,65.18961723349715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Scott Ray,APAC,Day,2021,3,8,2019,7.0,Post-Suez,26,0.84,Normal,509.19575666156277,-87.2,499.53,-86.9,Aug 2021,2021-08
365,2021-08-17,Container_276,276,Container,131,988,65.18961723349715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Scott Ray,APAC,Day,2021,3,8,1994,32.0,Post-Suez,26,0.84,Normal,509.19575666156277,-87.2,499.53,-86.9,Aug 2021,2021-08
40,2024-12-17,Container_661,661,Container,733,734,217.5152931931581,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Terry Flores,EMEA,Night,2024,4,12,1936,,Post-Suez,28,0.9,Normal,495.1797462581356,-56.1,499.53,-56.5,Dec 2024,2024-12
212,2021-04-26,Tanker_793,793,Tanker,371,265,162.24431937068417,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2021,2,4,1903,,Suez Disruption,45,1.45,High Load,495.1797462581356,-67.2,499.53,-67.5,Apr 2021,2021-04
212,2021-04-26,Tanker_793,793,Tanker,371,265,162.24431937068417,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Night,2021,2,4,1918,,Suez Disruption,45,1.45,High Load,495.1797462581356,-67.2,499.53,-67.5,Apr 2021,2021-04
848,2024-01-28,Container_814,814,Container,883,378,869.2891535267541,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2024,1,1,2014,12.0,Post-Suez,32,1.03,Normal,494.18812107674495,75.9,499.53,74.0,Jan 2024,2024-01
848,2024-01-28,Container_814,814,Container,883,378,869.2891535267541,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2024,1,1,1944,,Post-Suez,32,1.03,Normal,494.18812107674495,75.9,499.53,74.0,Jan 2024,2024-01
437,2022-03-10,Passenger_649,649,Passenger,529,946,155.30690846755135,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2022,1,3,1953,,Post-Suez,45,1.45,High Load,509.19575666156277,-69.5,499.53,-68.9,Mar 2022,2022-03
571,2022-07-01,Cargo_939,939,Cargo,532,314,239.2079723905929,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jeffrey Thomas,AMER,Day,2022,3,7,2005,21.0,Post-Suez,16,0.52,Underutilized,501.3849927507171,-52.3,499.53,-52.1,Jul 2022,2022-07
113,2023-10-27,Container_661,661,Container,291,288,145.586092272332,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Day,2023,4,10,1936,,Post-Suez,29,0.94,Normal,509.19575666156277,-71.4,499.53,-70.9,Oct 2023,2023-10
748,2022-06-13,Passenger_782,782,Passenger,733,226,335.42145259557464,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Terry Flores,EMEA,Night,2022,2,6,1909,,Post-Suez,28,0.9,Normal,495.1797462581356,-32.3,499.53,-32.9,Jun 2022,2022-06
748,2022-06-13,Passenger_782,782,Passenger,733,226,335.42145259557464,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Terry Flores,EMEA,Night,2022,2,6,2020,6.0,Post-Suez,28,0.9,Normal,495.1797462581356,-32.3,499.53,-32.9,Jun 2022,2022-06
592,2024-06-12,Container_148,148,Container,748,178,877.7766587891788,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2024,2,6,2004,22.0,Post-Suez,32,1.03,Normal,495.1797462581356,77.3,499.53,75.7,Jun 2024,2024-06
592,2024-06-12,Container_148,148,Container,748,178,877.7766587891788,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2024,2,6,1989,,Post-Suez,32,1.03,Normal,495.1797462581356,77.3,499.53,75.7,Jun 2024,2024-06
592,2024-06-12,Container_148,148,Container,748,178,877.7766587891788,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Cindy Martin,EMEA,Night,2024,2,6,1902,,Post-Suez,32,1.03,Normal,495.1797462581356,77.3,499.53,75.7,Jun 2024,2024-06
343,2022-12-06,Container_535,535,Container,374,0,210.2981748940971,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Diamond Newman,EMEA,Day,2022,4,12,1997,29.0,Post-Suez,31,1.0,Normal,495.1797462581356,-57.5,499.53,-57.9,Dec 2022,2022-12
595,2024-07-20,Passenger_804,804,Passenger,224,317,397.09491109176673,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lisa Carter,LATAM,Day,2024,3,7,1947,,Post-Suez,42,1.35,High Load,494.18812107674495,-19.6,499.53,-20.5,Jul 2024,2024-07
992,2022-08-28,Passenger_775,775,Passenger,883,622,716.741315872853,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2022,3,8,1926,,Post-Suez,32,1.03,Normal,494.18812107674495,45.0,499.53,43.5,Aug 2022,2022-08
391,2021-02-09,Container_493,493,Container,198,170,131.36489755537696,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Day,2021,1,2,1972,,Pre-Suez,43,1.39,High Load,509.19575666156277,-74.2,499.53,-73.7,Feb 2021,2021-02
391,2021-02-09,Container_493,493,Container,198,170,131.36489755537696,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jamie Banks,APAC,Day,2021,1,2,1982,,Pre-Suez,43,1.39,High Load,509.19575666156277,-74.2,499.53,-73.7,Feb 2021,2021-02
555,2023-12-19,Container_548,548,Container,371,749,292.2570730351941,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Day,2023,4,12,2008,18.0,Post-Suez,45,1.45,High Load,495.1797462581356,-41.0,499.53,-41.5,Dec 2023,2023-12
612,2024-02-05,Passenger_745,745,Passenger,369,515,406.16364451406326,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Seth Jackson,APAC,Night,2024,1,2,1969,,Post-Suez,25,0.81,Normal,509.19575666156277,-20.2,499.53,-18.7,Feb 2024,2024-02
612,2024-02-05,Passenger_745,745,Passenger,369,515,406.16364451406326,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Seth Jackson,APAC,Night,2024,1,2,2016,10.0,Post-Suez,25,0.81,Normal,509.19575666156277,-20.2,499.53,-18.7,Feb 2024,2024-02
793,2023-02-23,Passenger_276,276,Passenger,282,82,702.1460709565384,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angel Castillo,EMEA,Night,2023,1,2,2019,7.0,Post-Suez,25,0.81,Normal,495.1797462581356,41.8,499.53,40.6,Feb 2023,2023-02
793,2023-02-23,Passenger_276,276,Passenger,282,82,702.1460709565384,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Angel Castillo,EMEA,Night,2023,1,2,1994,32.0,Post-Suez,25,0.81,Normal,495.1797462581356,41.8,499.53,40.6,Feb 2023,2023-02
806,2023-12-19,Tanker_606,606,Tanker,490,152,112.03093868171888,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Norman,AMER,Day,2023,4,12,1944,,Post-Suez,42,1.35,High Load,501.3849927507171,-77.7,499.53,-77.6,Dec 2023,2023-12
