movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
690,2024-04-17,Tanker_980,980,Tanker,728,183,987.0851907983986,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
887,2021-06-17,Passenger_739_2,739,Passenger,189,190,306.8648847430521,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
230,2024-05-31,Container_284,284,Container,291,847,794.7048282988197,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
293,2022-01-13,Tanker_831,831,Tanker,374,483,419.4704587730474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
652,2023-06-13,Tanker_288_2,288,Tanker,748,250,221.5555296520972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
764,2024-06-15,Container_765,765,Container,599,27,26.58188706908149,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
399,2022-11-11,Passenger_426,426,Passenger,224,218,88.44769696294897,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
643,2021-01-03,Container_431,431,Container,110,825,416.7344793264825,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
6,2023-01-14,Container_174,174,Container,189,3,400.18456465651553,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
292,2022-08-22,Container_165,165,Container,930,921,626.3566120453817,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
956,2021-12-21,Passenger_566,566,Passenger,529,774,62.21884100623021,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
577,2024-05-08,Container_857,857,Container,627,204,283.9330891173278,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
869,2023-08-28,Tanker_771,771,Tanker,705,739,23.42406851688128,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
217,2023-10-08,Tanker_144_2,14,Tanker,708,519,871.9120417022548,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
291,2022-09-17,Container_587,587,Container,198,347,397.5442521032669,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
975,2021-06-15,Container_330,330,Container,350,505,584.2858019559168,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
998,2024-09-02,Container_554,554,Container,812,7,710.5574563907325,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
877,2023-06-20,Passenger_921_2,921,Passenger,961,881,267.9692189464602,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
317,2023-02-22,Passenger_72,72,Passenger,705,786,134.94896508530175,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
802,2022-05-27,Tanker_270,270,Tanker,737,179,580.2711814154545,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
459,2024-02-03,Tanker_123,123,Tanker,490,99,903.357924959504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
844,2022-12-31,Passenger_665,665,Passenger,198,423,892.5796354903002,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
852,2021-12-09,Tanker_802,802,Tanker,733,460,308.23964231984525,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
435,2024-09-26,Container_829,829,Container,708,773,266.1601662241452,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
304,2023-11-28,Cargo_299,299,Cargo,197,840,353.55714091990563,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
975,2023-01-30,Container_146,146,Container,374,63,245.24696238438705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
450,2023-05-20,Passenger_584,58,Passenger,883,244,964.5135375180348,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
432,2024-10-02,Cargo_492,492,Cargo,748,586,34.66709044607508,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
666,2023-10-07,Tanker_443,443,Tanker,131,380,191.32598276438105,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
937,2021-01-18,Container_157,157,Container,369,991,28.29884008588557,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
130,2023-04-27,Container_157,157,Container,131,661,853.9805943750875,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
985,2024-02-21,Container_282,282,Container,930,322,471.5071723391085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
422,2021-06-27,Passenger_117,117,Passenger,425,673,228.05204833819857,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
25,2023-08-19,Container_57,57,Container,761,430,395.3939439073504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
309,2022-10-26,Tanker_556,556,Tanker,812,463,106.08403486350426,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
462,2024-01-28,Cargo_250,25,Cargo,224,715,107.66949591096576,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
677,2023-02-13,Passenger_921_2,921,Passenger,371,434,946.8853479209106,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
566,2023-03-01,Tanker_173,173,Tanker,733,697,696.0761666697189,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
136,2021-03-29,Passenger_327,327,Passenger,169,419,638.6922266013403,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
488,2022-10-22,Passenger_250,250,Passenger,387,594,472.757004849214,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
232,2024-05-03,Tanker_974,974,Tanker,599,486,489.8190483577264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
269,2023-07-28,Tanker_288_3,288,Tanker,672,574,772.044663157639,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
712,2021-09-23,Cargo_722_2,722,Cargo,154,346,52.391196691928045,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
804,2021-09-29,Cargo_107,107,Cargo,371,120,667.4416314974766,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
156,2022-04-16,Cargo_236,23,Cargo,460,256,550.5026554833632,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
602,2023-07-06,Tanker_32,32,Tanker,328,356,306.69978085159966,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
422,2021-09-28,Container_319,319,Container,113,316,215.67159868940044,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
336,2023-06-04,Tanker_470,470,Tanker,529,421,861.7553056671858,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
713,2024-06-22,Passenger_536,536,Passenger,529,478,931.5574085524432,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
249,2021-12-28,Passenger_992,992,Passenger,110,252,95.8215454066924,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
766,2023-11-04,Tanker_115,115,Tanker,728,382,169.82936030648898,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
401,2023-08-27,Cargo_107,107,Cargo,672,282,667.1094015981612,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
94,2023-11-21,Passenger_536,536,Passenger,45,586,774.0134345875708,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
793,2023-12-20,Cargo_918,918,Cargo,737,476,491.3397613661118,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
852,2022-09-10,Passenger_239,239,Passenger,883,631,926.8924766481108,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
563,2021-01-30,Passenger_293,293,Passenger,272,432,873.0316949509983,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
724,2024-01-04,Passenger_155,155,Passenger,45,997,126.25402627654758,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
147,2023-08-22,Container_779,779,Container,369,485,142.44651191680367,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
339,2024-07-31,Tanker_366,366,Tanker,395,615,85.89602444319222,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
350,2021-03-16,Passenger_650,650,Passenger,328,442,875.4209807633758,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
764,2023-01-30,Passenger_313,313,Passenger,778,735,557.6302791698499,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
352,2022-05-03,Container_175,175,Container,598,559,941.3924433943004,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
729,2024-05-07,Tanker_777,777,Tanker,113,98,729.2339097714881,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
307,2023-09-01,Passenger_617,617,Passenger,506,730,732.0002008347898,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
601,2021-06-22,Tanker_115,115,Tanker,803,761,125.1498895293619,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
210,2021-01-19,Passenger_629,629,Passenger,154,402,109.52102848559508,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
559,2021-02-15,Passenger_531,531,Passenger,291,509,930.956892126729,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
80,2023-12-28,Container_829,829,Container,197,10,482.60125980267634,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
735,2021-03-03,Tanker_189,189,Tanker,328,867,993.9271935459832,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
29,2021-10-20,Container_763,763,Container,598,779,323.03450523309897,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
1000,2022-12-01,Tanker_916,916,Tanker,490,971,621.416352500127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
839,2022-01-17,Container_730,730,Container,460,600,572.808129103658,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
579,2022-04-14,Container_113,113,Container,328,230,68.0779339627967,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
910,2024-11-16,Tanker_878,878,Tanker,563,290,518.8554728619793,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
809,2023-06-29,Tanker_498,498,Tanker,532,929,924.3823410296866,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
142,2024-05-17,Tanker_402,402,Tanker,803,43,453.8699602409301,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
745,2024-11-14,Tanker_463,463,Tanker,506,672,472.6291525999284,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,2024-09-12,Passenger_998,998,Passenger,737,68,700.8475419378016,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
856,2023-02-09,Cargo_549,549,Cargo,778,739,780.7088519493294,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
864,2024-10-04,Container_526,526,Container,169,581,827.9607725237146,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
955,2022-12-10,Tanker_663,663,Tanker,506,472,451.9671097441326,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
451,2024-11-03,Cargo_496,496,Cargo,154,701,444.0138538485336,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
193,2024-08-28,Tanker_179,179,Tanker,371,355,473.3562592708506,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
125,2024-08-03,Passenger_721,721,Passenger,672,573,968.9880569360952,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
165,2023-07-26,Tanker_697,697,Tanker,110,800,929.1828307680446,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
992,2021-09-17,Passenger_739,739,Passenger,705,458,622.7488857958766,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
586,2022-02-08,Container_921,921,Container,425,21,284.32949363515127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
352,2021-05-31,Container_588,588,Container,532,994,900.4159154460931,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
449,2024-11-14,Cargo_749,749,Cargo,895,541,170.92962448241167,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
173,2023-12-22,Cargo_803,803,Cargo,778,430,106.75055242795806,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
571,2024-07-05,Container_932,932,Container,599,73,414.5652871385185,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
426,2024-11-23,Passenger_559,559,Passenger,532,90,685.3035442606187,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
798,2023-10-29,Passenger_999,999,Passenger,957,254,52.589561897775305,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
21,2024-02-22,Cargo_787,787,Cargo,705,924,312.8894326850311,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
932,2022-03-18,Passenger_94,94,Passenger,490,725,784.147672357275,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
60,2023-11-04,Passenger_921,921,Passenger,812,413,659.2193693919736,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
417,2024-01-29,Passenger_335,335,Passenger,460,755,84.46706660432457,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
340,2021-05-14,Tanker_501_2,501,Tanker,45,392,201.81152965685868,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
718,2022-06-25,Tanker_828,828,Tanker,563,889,725.1704229853689,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
658,2024-11-04,Cargo_254,254,Cargo,961,327,116.64474083172992,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
196,2022-10-03,Passenger_208,208,Passenger,728,716,9.704405406405382,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
491,2021-02-18,Passenger_545,54,Passenger,45,436,992.6809508396212,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
535,2024-06-12,Cargo_687,687,Cargo,708,675,613.9338212345507,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
464,2024-01-30,Container_201,201,Container,803,186,428.9531606172986,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
21,2022-10-13,Passenger_281,281,Passenger,215,946,597.0780744982129,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
178,2021-02-24,Cargo_326,326,Cargo,460,286,670.1835059406824,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
504,2024-08-07,Container_936,936,Container,761,537,495.5014292594124,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
260,2023-10-07,Passenger_921,921,Passenger,708,688,658.0680401576514,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
545,2021-12-17,Cargo_30,30,Cargo,733,654,708.5699344746143,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
163,2023-09-07,Tanker_808,808,Tanker,930,555,179.45674149997092,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
736,2022-12-09,Tanker_417,417,Tanker,883,868,423.7092421648122,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
188,2021-02-14,Cargo_722_2,722,Cargo,198,970,304.6093275542667,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
650,2022-08-15,Container_180,180,Container,672,764,797.3488353733198,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
837,2023-01-12,Cargo_785,785,Cargo,395,184,769.9064586331147,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
358,2023-04-21,Passenger_578,578,Passenger,672,770,810.6056926629949,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
139,2024-02-09,Container_127,127,Container,598,503,437.47927764398287,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
5,2023-01-15,Cargo_744,744,Cargo,961,537,575.3300731951471,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
360,2021-05-16,Cargo_315,315,Cargo,131,942,705.6090969465537,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
115,2022-05-08,Cargo_634,634,Cargo,395,528,322.11204342845554,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,2023-08-16,Cargo_749,749,Cargo,599,851,977.6860871293388,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
974,2021-02-26,Passenger_536,536,Passenger,599,649,378.62380454851376,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
981,2024-10-20,Passenger_566,566,Passenger,761,87,537.0152795961458,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
923,2022-03-03,Cargo_630,630,Cargo,629,701,826.7931341731571,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
587,2022-02-18,Tanker_878,878,Tanker,371,495,747.0872185975594,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
325,2024-09-25,Passenger_358,358,Passenger,895,546,501.577047638324,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
446,2022-07-08,Cargo_596,596,Cargo,737,303,408.326682999616,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
259,2023-05-02,Passenger_120,12,Passenger,761,185,637.0754721292533,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
841,2024-03-02,Tanker_272,272,Tanker,629,744,435.7126732299994,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
436,2023-04-14,Cargo_594,594,Cargo,224,248,592.0083926537159,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
385,2021-12-27,Cargo_925,925,Cargo,728,93,799.9800006488264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
690,2021-09-28,Passenger_54,54,Passenger,803,493,121.78191084019774,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
374,2022-07-28,Cargo_299,299,Cargo,672,712,697.349025046231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
357,2024-12-12,Passenger_536,536,Passenger,812,204,53.833525520217584,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
227,2023-08-21,Passenger_241_2,241,Passenger,599,362,734.0102982745734,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
67,2021-12-30,Tanker_542,542,Tanker,883,423,209.1544258867929,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
38,2022-11-07,Cargo_295,295,Cargo,369,924,493.3748969259307,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
403,2023-02-17,Container_548,548,Container,930,147,266.99226422711985,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
996,2021-04-16,Passenger_313,313,Passenger,745,919,321.90877594164016,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
260,2022-10-09,Passenger_557,557,Passenger,490,146,628.7241628948784,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
641,2023-12-11,Cargo_431,431,Cargo,629,578,431.1741666884833,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
325,2023-04-11,Tanker_967_2,967,Tanker,387,844,487.5698196970103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
303,2022-03-12,Cargo_76,76,Cargo,883,905,998.9409251011152,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
163,2021-08-12,Tanker_351,35,Tanker,506,542,121.61346744044054,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
563,2024-09-13,Tanker_556,556,Tanker,708,493,384.2701442108181,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
659,2021-09-01,Cargo_110,110,Cargo,110,781,530.2096996408474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
350,2023-05-14,Container_515,515,Container,745,910,813.7062849699801,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
527,2021-04-15,Passenger_838,838,Passenger,110,11,282.3923987284229,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
476,2024-06-20,Cargo_410,410,Cargo,215,262,393.8469408890836,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
271,2023-06-03,Cargo_547_2,547,Cargo,369,285,821.2617734899368,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
692,2021-02-05,Container_598,598,Container,506,834,530.3710263085386,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
554,2021-10-14,Tanker_858,858,Tanker,778,17,856.065730114254,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
65,2022-05-25,Container_737,737,Container,563,125,64.34794005154876,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
493,2024-06-09,Passenger_408,408,Passenger,961,3,287.079668886827,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
389,2023-03-04,Passenger_12,12,Passenger,812,953,557.7532601993225,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
796,2024-05-13,Passenger_726,726,Passenger,778,32,121.9861544490699,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
306,2021-06-30,Container_261,261,Container,961,265,481.78713232689296,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
956,2023-07-10,Container_404,404,Container,883,522,17.635955847342345,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
615,2023-11-15,Container_167,167,Container,672,349,504.6619397421217,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
130,2023-04-28,Container_765,765,Container,272,90,920.3156143772512,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
403,2024-10-28,Tanker_681,681,Tanker,532,413,948.3181066387768,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
884,2023-10-13,Container_763,763,Container,599,799,319.11239551432635,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
254,2024-12-23,Passenger_125,125,Passenger,490,289,3.456364317587113,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
705,2021-07-12,Container_180,180,Container,705,516,912.14879920761,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
784,2024-01-11,Tanker_288_3,288,Tanker,460,470,567.1899081693482,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
693,2024-01-07,Passenger_804,804,Passenger,395,245,580.6217072029797,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
90,2021-09-22,Container_249,249,Container,272,2,815.0680393278279,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
374,2023-09-23,Container_401,401,Container,395,839,393.3518434118257,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
348,2022-12-01,Container_130,130,Container,99,994,420.1168854886015,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
344,2022-11-28,Tanker_555,55,Tanker,728,510,851.4869670365634,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
879,2022-12-28,Passenger_999,999,Passenger,371,831,491.5387535262101,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
5,2024-06-30,Tanker_933,933,Tanker,425,351,735.8082370783585,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
539,2022-04-20,Passenger_923,923,Passenger,350,944,905.034871069638,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
